_lat,_lon
40.7218280444,-73.9789579111
40.7218284944,-73.9789812515
40.7218338534,-73.9790009101
40.7218411064,-73.979014957
40.7218451898,-73.9790268255
40.7218437484,-73.9790482449
40.7218297925,-73.9790805543
40.7218142297,-73.9791182167
40.7218040759,-73.9791486475
40.7217978965,-73.9791706752
40.7217956526,-73.9791880742
40.7217932593,-73.979213339
40.7217909827,-73.9792447247
40.7218021271,-73.979262446
40.7218200796,-73.9792701085
40.7218429087,-73.9792681856
40.7218717348,-73.9792597871
40.7218983369,-73.9792500857
40.7219187192,-73.9792424002
40.7219349114,-73.9792387427
40.7219477201,-73.9792400349
40.7219587921,-73.9792400894
40.7219705845,-73.9792425041
40.7219824801,-73.9792513807
40.7219922641,-73.9792745381
40.7220026273,-73.9793032566
40.7220113731,-73.9793313997
40.7220195012,-73.979357064
40.7220267444,-73.9793796915
40.7220365016,-73.9793982411
40.7220482681,-73.9794143037
40.7220602528,-73.9794262337
40.7220693556,-73.9794361785
40.7220765196,-73.9794446526
40.7220807486,-73.9794519205
40.7220843677,-73.979458979
40.7220886108,-73.9794650376
40.7220927396,-73.9794716609
40.722097518,-73.9794817791
40.722103143,-73.9794934153
40.7221083297,-73.9795061586
40.7221131672,-73.9795204757
40.7221171294,-73.9795367484
40.722120916,-73.9795563919
40.7221256268,-73.9795820487
40.722131411,-73.9796092169
40.7221373261,-73.9796321336
40.7221428857,-73.979649473
40.7221503531,-73.979665569
40.7221623312,-73.9796813629
40.7221776999,-73.9796944912
40.7221951576,-73.9797044897
40.7222111446,-73.9797130766
40.7222257768,-73.9797187943
40.7222384153,-73.9797215454
40.7222473136,-73.9797238273
40.7222518104,-73.9797259957
40.7222522756,-73.9797286362
40.7222514995,-73.9797380339
40.7222517654,-73.9797495574
40.7222501711,-73.9797627939
40.722251876,-73.9797779755
40.7222567217,-73.9797953606
40.7222634318,-73.9798122105
40.7222682814,-73.9798265802
40.7222740503,-73.979837192
40.722279892,-73.9798455951
40.7222867732,-73.979849917
40.7222946588,-73.97985054
40.7223048562,-73.979848384
40.7223148009,-73.9798497258
40.72232314,-73.9798534356
40.7223275646,-73.9798586363
40.7223314918,-73.9798752615
40.7223274583,-73.9798760126
40.7223265073,-73.979877023
40.7223265199,-73.9798794208
40.7223281645,-73.9798853744
40.7223319365,-73.9798950451
40.7223375073,-73.9799072278
40.7223447856,-73.9799195446
40.7223520149,-73.9799295932
40.722360336,-73.9799348121
40.7223688434,-73.9799377259
40.7223763821,-73.9799413162
40.722382399,-73.9799475589
40.7223864509,-73.9799563914
40.7223892494,-73.9799661826
40.7223916807,-73.9799787533
40.7223944344,-73.9799934408
40.7223981181,-73.980009595
40.72240393,-73.9800289151
40.722412569,-73.9800544821
40.722421532,-73.9800855297
40.7224285094,-73.9801147917
40.7224329064,-73.9801377522
40.7224361882,-73.9801546409
40.7224404649,-73.9801687268
40.7224462726,-73.9801839933
40.7224537471,-73.9802130799
40.7224599334,-73.9802518536
40.7224648875,-73.9802904762
40.7224673071,-73.9803247051
40.7224680584,-73.9803550339
40.722467919,-73.980379764
40.7224684884,-73.9803983151
40.7224706679,-73.9804146652
40.7224802165,-73.980425843
40.7224908385,-73.980436574
40.7224995073,-73.9804482538
40.7225051245,-73.9804622411
40.7225095325,-73.9804772177
40.7225126643,-73.9804916983
40.7225181427,-73.9805049253
40.7225249169,-73.9805188357
40.7225325517,-73.9805313581
40.7225406831,-73.9805434341
40.7225488658,-73.9805555466
40.7225555915,-73.980570276
40.7225584747,-73.9805871178
40.7225580408,-73.9806024579
40.7225579657,-73.9806119201
40.7225597276,-73.9806198033
40.7225630001,-73.9806316381
40.7225663066,-73.9806455848
40.7225699968,-73.9806645226
40.7225741234,-73.9806854719
40.7225794431,-73.9807055156
40.7225896606,-73.9807241019
40.7226030412,-73.9807405774
40.7226166032,-73.9807540948
40.7226278304,-73.9807667517
40.7226341703,-73.9807810384
40.7226365654,-73.9807972757
40.7226358297,-73.9808188568
40.7226304876,-73.9808464768
40.7226243899,-73.9808760439
40.7226191407,-73.9809141704
40.7226247188,-73.9809409628
40.7226403085,-73.9809534397
40.7226625217,-73.9809533612
40.7226853894,-73.9809439936
40.7227059185,-73.9809315617
40.7227259712,-73.9809251583
40.7227418827,-73.9809293995
40.7227554228,-73.9809419794
40.7227684702,-73.9809601396
40.7227816274,-73.9809823
40.7228001194,-73.9810042109
40.7228190635,-73.9810249163
40.7228348759,-73.9810440264
40.7228465333,-73.9810663616
40.7228542327,-73.9810904855
40.7228597153,-73.9811128012
40.7228631831,-73.98113718
40.7228654079,-73.9811617812
40.722865599,-73.9811848827
40.722864695,-73.9812089547
40.7228655561,-73.9812301565
40.7228671975,-73.9812472913
40.7228693015,-73.9812616206
40.7228733704,-73.9812778446
40.7228739909,-73.9813006542
40.7228715959,-73.9813256817
40.7228669126,-73.981348793
40.7228637977,-73.9813638567
40.7228640573,-73.981370594
40.7228693174,-73.9813710495
40.7228760138,-73.9813717292
40.7228870773,-73.9813703946
40.7228988309,-73.9813682469
40.7229108622,-73.9813692758
40.7229238743,-73.9813722447
40.722938117,-73.9813770064
40.7229507225,-73.9813857135
40.7229622416,-73.9813959564
40.722971757,-73.9814072139
40.7229779321,-73.9814193584
40.7229804071,-73.9814321694
40.7229803724,-73.9814418709
40.7229800873,-73.9814527557
40.722982419,-73.9814677586
40.7229873374,-73.9814810281
40.7229946475,-73.9814910345
40.7230026434,-73.9815024001
40.7230110266,-73.9815212232
40.7230173653,-73.9815465748
40.7230202983,-73.981574868
40.7230218769,-73.9816044083
40.7230229098,-73.9816349273
40.7230233916,-73.9816632794
40.7230230309,-73.9816857177
40.7230228722,-73.9817058147
40.7230224857,-73.981724989
40.7230225047,-73.9817443473
40.7230224198,-73.9817612991
40.7230241373,-73.981774105
40.7230275182,-73.9817850138
40.7230320895,-73.9817972239
40.7230365005,-73.9818112326
40.7230396878,-73.9818254752
40.7230426044,-73.9818406233
40.7230464466,-73.9818548185
40.7230510003,-73.9818720593
40.7230591968,-73.9818877018
40.7230693404,-73.9818971894
40.7230806137,-73.9819066046
40.7230930805,-73.9819193536
40.7231059488,-73.9819361256
40.7231179948,-73.9819522254
40.7231270641,-73.9819656742
40.7231347308,-73.9819775707
40.7231410828,-73.9819876584
40.7231445151,-73.9819944662
40.7231458111,-73.9820035635
40.7231466141,-73.9820195608
40.7231481979,-73.9820420664
40.7231492813,-73.9820679825
40.723150959,-73.9820970674
40.7231525423,-73.9821254009
40.7231554657,-73.9821501897
40.7231604679,-73.9821699544
40.7231675951,-73.9821841546
40.7231769947,-73.9821962877
40.7231879692,-73.9822081302
40.7232001078,-73.9822191843
40.7232110453,-73.9822297916
40.723222068,-73.9822411199
40.7232315966,-73.9822540515
40.7232393593,-73.9822675837
40.723245877,-73.9822811386
40.7232510218,-73.9822927209
40.7232554614,-73.9823047079
40.7232617226,-73.9823182067
40.7232688708,-73.9823309146
40.7232755632,-73.9823409912
40.7232819878,-73.9823521603
40.7232894041,-73.9823634335
40.7232968005,-73.9823730819
40.7233027979,-73.9823810034
40.7233059794,-73.9823880437
40.7233196276,-73.9824051874
40.7233201155,-73.9824046299
40.7233218991,-73.9824106399
40.723324244,-73.9824190591
40.7233278801,-73.9824310719
40.7233323148,-73.9824437284
40.7233369644,-73.9824559206
40.7233414943,-73.9824744259
40.7233452609,-73.9824966904
40.7233492781,-73.9825227397
40.7233533472,-73.9825503424
40.7233562661,-73.9825739025
40.7233613229,-73.9825962022
40.7233674926,-73.9826166834
40.7233708776,-73.9826315228
40.7233716625,-73.9826421033
40.7233723959,-73.9826553394
40.7233740347,-73.9826710445
40.7233747327,-73.982688603
40.7233736707,-73.9827064439
40.7233708281,-73.9827242544
40.723368409,-73.9827371647
40.7233665828,-73.9827444965
40.7233674163,-73.9827471867
40.7233715742,-73.9827455368
40.7233794386,-73.9827411886
40.723385337,-73.9827382124
40.7233875628,-73.982739362
40.7233903156,-73.9827460135
40.7233973343,-73.9827575182
40.7234297889,-73.982805234
40.7234309455,-73.9828088125
40.723432864,-73.9828159109
40.7234363175,-73.9828236579
40.7234394005,-73.9828344372
40.7234417055,-73.9828476172
40.723442229,-73.9828593864
40.7234431464,-73.9828695167
40.7234476507,-73.9828786234
40.7234546077,-73.9828863772
40.7234623526,-73.9828925351
40.7234714218,-73.9828975279
40.7234823282,-73.9829026067
40.723492413,-73.982908623
40.7234998699,-73.9829161197
40.7235047831,-73.98292482
40.72350885,-73.9829332577
40.7235134637,-73.9829408793
40.7235206922,-73.9829463378
40.7235269488,-73.9829500352
40.723530562,-73.9829518939
40.7235327211,-73.9829566636
40.7235344759,-73.9829673736
40.7235357232,-73.9829864381
40.7235376884,-73.983015761
40.7235408353,-73.9830471973
40.7235453534,-73.9830798
40.7235490472,-73.9831154425
40.7235530764,-73.9831527382
40.7235550255,-73.9831801608
40.7235564534,-73.9831931712
40.7235579539,-73.9831985683
40.7235602484,-73.9832070887
40.7235631614,-73.9832166484
40.723566138,-73.9832250418
40.7235693381,-73.9832334784
40.7235739682,-73.9832441052
40.723578905,-73.9832547737
40.7235849958,-73.9832668471
40.723585656,-73.9832910362
40.7235815556,-73.9833199413
40.723577007,-73.983345776
40.7235750949,-73.9833652119
40.7235778506,-73.9833769089
40.7235844419,-73.9833817793
40.7235958268,-73.9833812409
40.7236088758,-73.9833792107
40.7236203029,-73.983376675
40.7236290508,-73.9833777302
40.7236372469,-73.9833818009
40.7236508939,-73.9833876849
40.7236710506,-73.9833957297
40.7236950544,-73.9834053588
40.7237247278,-73.9834159915
40.7237561952,-73.9834279171
40.7237861461,-73.9834425378
40.7238137506,-73.9834574802
40.7238360519,-73.9834711299
40.7238553806,-73.9834836196
40.7238722134,-73.9834934124
40.7238851145,-73.9835009556
40.7238907255,-73.9835134145
40.723892414,-73.9835312709
40.7238892686,-73.9835522553
40.7238843352,-73.9835748753
40.7238796818,-73.9835971543
40.7238773446,-73.9836198742
40.7238767471,-73.9836435823
40.7238802511,-73.9836662729
40.7238862263,-73.9836852066
40.7238930892,-73.9837030785
40.7239016369,-73.9837208913
40.7239131021,-73.9837422106
40.7239239362,-73.983765201
40.7239323488,-73.9837846849
40.7239405813,-73.9838006784
40.7239496838,-73.9838160662
40.7239600402,-73.9838307033
40.7239708076,-73.9838423197
40.7239804111,-73.9838532041
40.7239901292,-73.9838607597
40.7239993779,-73.9838666305
40.7240094476,-73.9838708066
40.7240212215,-73.9838777514
40.7240326449,-73.9838903946
40.7240408128,-73.983909023
40.7240445691,-73.9839261852
40.7240462142,-73.9839368608
40.7240480705,-73.9839479409
40.7240508433,-73.9839626645
40.7240535078,-73.9839803315
40.7240549148,-73.9840005535
40.724056596,-73.9840224322
40.7240603876,-73.9840433896
40.7240671211,-73.9840611275
40.7240760552,-73.9840761689
40.7240865759,-73.9840891073
40.724097537,-73.9841026928
40.7241067024,-73.9841180625
40.7241134697,-73.9841353854
40.724119079,-73.9841549852
40.7241229718,-73.9841726627
40.7241277123,-73.9841877567
40.7241327466,-73.9842020935
40.7241382997,-73.9842159652
40.7241448765,-73.9842287316
40.7241509883,-73.9842393794
40.7241565545,-73.9842490174
40.7241644264,-73.9842579465
40.724174103,-73.9842680285
40.724185148,-73.9842787854
40.7241960098,-73.9842897494
40.7242062273,-73.9843012369
40.7242139212,-73.9843111852
40.7242181458,-73.9843201343
40.7242203868,-73.9843288164
40.7242225341,-73.9843378469
40.7242249482,-73.9843478802
40.7242275292,-73.9843617976
40.7242303477,-73.9843803888
40.7242335118,-73.9844005004
40.7242366782,-73.984419558
40.7242408361,-73.9844368317
40.7242451223,-73.9844543472
40.7242477407,-73.9844721751
40.7242483509,-73.9844896397
40.7242478579,-73.9845081783
40.7242471238,-73.9845279194
40.7242471408,-73.9845480979
40.7242474484,-73.984567462
40.7242482295,-73.9845867376
40.7242488941,-73.9846057994
40.7242503237,-73.9846247767
40.724252301,-73.9846422759
40.7242547621,-73.9846562922
40.7242574851,-73.9846679443
40.7242586901,-73.9846791557
40.7242560855,-73.9846922306
40.7242496593,-73.9847049778
40.7242401793,-73.9847191052
40.7242296518,-73.9847356213
40.724220521,-73.9847512122
40.7242142707,-73.9847653149
40.7242126981,-73.9847764866
40.7242156033,-73.9847841416
40.7242191139,-73.9847911605
40.7242211708,-73.9847994399
40.724221505,-73.9848072818
40.7242202635,-73.9848146508
40.724218619,-73.9848221603
40.724217054,-73.9848306305
40.7242135166,-73.9848403498
40.7242113931,-73.9848449798
40.7242115138,-73.984841037
40.7242134605,-73.9848329358
40.7242155409,-73.9848229627
40.7242171788,-73.9848148792
40.7242186201,-73.9848063005
40.7242184066,-73.9847964925
40.7242172013,-73.9847862716
40.7242150009,-73.9847754244
40.724212523,-73.9847641264
40.7242103251,-73.9847551887
40.7242042823,-73.984745664
40.7241976123,-73.9847351599
40.7241917198,-73.9847230319
40.7241741474,-73.9847142743
40.7241531285,-73.9847296323
40.7240247163,-73.9848786514
40.7240417155,-73.9848631377
40.7240567669,-73.9848489966
40.7240721177,-73.9848327904
40.7240868099,-73.984817178
40.7240993483,-73.9848052608
40.7241103302,-73.9847971832
40.7241180819,-73.9847915033
40.7241229707,-73.9847872485
40.7241241289,-73.9847855644
40.7241227205,-73.9847883879
40.7241203117,-73.9847936549
40.7241234033,-73.9848016013
40.7241280972,-73.9848146048
40.7241317703,-73.9848276444
40.7241295613,-73.9848342302
40.7241248196,-73.9848349797
40.724119502,-73.984828499
40.7241142329,-73.9848179821
40.7241099515,-73.9848028875
40.7241086914,-73.9847819134
40.7241074241,-73.9847598396
40.7241055856,-73.9847380293
40.7241047734,-73.9847146385
40.7241032747,-73.9846936903
40.7240986147,-73.9846771412
40.7240910428,-73.9846670909
40.7240817303,-73.9846604854
40.7240718629,-73.9846531275
40.7240639508,-73.9846457961
40.72406002,-73.9846389357
40.7240586636,-73.9846350303
40.7240621929,-73.9846313689
40.724072965,-73.9846278178
40.724088973,-73.9846270562
40.7241073732,-73.9846287492
40.7241258131,-73.9846326993
40.724141966,-73.9846312358
40.7241604487,-73.9846260213
40.7241749314,-73.9846215306
40.7241834232,-73.984624285
40.7241883969,-73.9846248803
40.724185702,-73.9846215867
40.7241790501,-73.9846195787
40.7241732932,-73.9846184494
40.7241303641,-73.9846184443
40.7241074867,-73.9846109932
40.7240872934,-73.9845999181
40.7240526434,-73.9845956786
40.724052135,-73.9846044025
40.7240438071,-73.984615126
40.7240340246,-73.9846223338
40.7240243878,-73.9846245537
40.7240201682,-73.9846214319
40.7240188764,-73.9846117739
40.7240198208,-73.9845979162
40.7240228835,-73.9845819014
40.7240258684,-73.9845686508
40.724027711,-73.9845605751
40.7240286197,-73.9845590759
40.724029016,-73.9845636799
40.724026491,-73.9845709102
40.7240207592,-73.9845800134
40.7240132379,-73.9845892014
40.7240057836,-73.9845952343
40.7240005344,-73.9846034802
40.724004323,-73.9846061967
40.7240105809,-73.9846064853
40.7240182434,-73.9846058132
40.724025494,-73.9846046608
40.724034455,-73.9846067009
40.7240428532,-73.9846110839
40.7240502411,-73.9846154486
40.7240640596,-73.984617138
40.7240799786,-73.9846153031
40.7240989883,-73.9846079177
40.7241036577,-73.9845984166
40.7241046017,-73.9845878432
40.7241017545,-73.9845766292
40.7240976999,-73.9845647762
40.7240922982,-73.9845552814
40.7240850377,-73.9845495272
40.724076327,-73.9845472038
40.7240668292,-73.9845439632
40.7240578526,-73.9845403571
40.7240512658,-73.9845362801
40.7240489859,-73.9845271822
40.7240486996,-73.9845241276
40.7240477277,-73.9845207612
40.7240482742,-73.9845168766
40.7240496588,-73.9845133459
40.7240522837,-73.9845086683
40.7240553363,-73.9845065688
40.7240592277,-73.9845059134
40.7240642524,-73.9845056282
40.7240707988,-73.9845047261
40.724077948,-73.9845047011
40.7240836272,-73.9845088264
40.7240878941,-73.9845160047
40.7240917292,-73.9845338547
40.7240879598,-73.984539723
40.7240728838,-73.9845477995
40.7240644451,-73.984548629
40.7240573528,-73.9845411342
40.7240562509,-73.9845433451
40.7240615358,-73.9845508091
40.7240688633,-73.9845573704
40.7240736935,-73.984568191
40.7240710143,-73.9845803052
40.7240664358,-73.9845883329
40.7240637101,-73.9845988592
40.7240629264,-73.9846110665
40.7240635726,-73.9846217792
40.724065588,-73.984631942
40.7240725123,-73.9846337801
40.7240845918,-73.9846285863
40.7240967029,-73.9846235868
40.7241066667,-73.9846213439
40.7241119186,-73.9846251049
40.7241103438,-73.9846302601
40.7241063538,-73.9846312483
40.7241022155,-73.9846286748
40.7240999755,-73.9846234395
40.7240994198,-73.9846165502
40.7240986324,-73.9846090073
40.7240975593,-73.9846017412
40.7240960888,-73.9845955471
40.7240942328,-73.9845907325
40.7240894603,-73.9846045738
40.7240824673,-73.9846350623
40.7240619245,-73.9848007916
40.7240651431,-73.9847803601
40.7240721981,-73.9847651535
40.7240835656,-73.9847494648
40.7241013134,-73.9847317312
40.7241186819,-73.9847128604
40.7241353108,-73.9846948444
40.7241458552,-73.9846584978
40.7241488546,-73.9846306099
40.7241465369,-73.9846103399
40.7241411683,-73.9845973561
40.7241345679,-73.9845937129
40.724129986,-73.9846015302
40.7241270682,-73.9846117079
40.7241245659,-73.9846213513
40.7241230385,-73.984630465
40.7241230477,-73.9846376049
40.7241260759,-73.9846442444
40.724128704,-73.9846483602
40.7241271531,-73.9846507033
40.7241167554,-73.9846538411
40.7240989425,-73.9846552416
40.7240788859,-73.9846555678
40.7240600891,-73.9846548197
40.7240434976,-73.9846534624
40.7240290292,-73.9846544202
40.724021053,-73.9846587607
40.7240190853,-73.9846651314
40.7240211888,-73.9846718817
40.7240272456,-73.9846747124
40.7240359642,-73.9846734214
40.7240457735,-73.9846687068
40.724060302,-73.9846662831
40.724077568,-73.984663941
40.7240949383,-73.9846610584
40.7241106247,-73.9846565204
40.724123455,-73.9846504512
40.7241319576,-73.9846443638
40.7241324355,-73.9846444691
40.7241268021,-73.9846497274
40.7241159646,-73.9846567942
40.7241044943,-73.9846652079
40.7240910627,-73.9846586471
40.7240744273,-73.9846356434
40.7240613227,-73.984613415
40.7240536196,-73.9845950854
40.7240507363,-73.9845692699
40.7240554579,-73.9845592299
40.7240580192,-73.9845533713
40.724063685,-73.9845570056
40.7240707872,-73.9845690948
40.7240784524,-73.9845861127
40.7240859408,-73.9846047965
40.7240972475,-73.9846179545
40.7241054238,-73.9846256431
40.7241138105,-73.9846353697
40.7241183112,-73.9846408116
40.724115503,-73.9846434279
40.7241119559,-73.9846438639
40.7241203713,-73.9846315217
40.7241289568,-73.98462088
40.7241347083,-73.9846093422
40.724135439,-73.9846026331
40.7241353943,-73.9845942422
40.7241353546,-73.9845856974
40.7241352539,-73.9845804449
40.7241363063,-73.9845797839
40.7241386361,-73.9845822615
40.7241438098,-73.9845852685
40.7241505235,-73.9845875459
40.7241562492,-73.9845903835
40.7241619282,-73.9846017907
40.7241704138,-73.9846122192
40.724182985,-73.9846115246
40.7241947648,-73.9846023877
40.7242024642,-73.9845896379
40.7242018422,-73.9845730637
40.7241932422,-73.984568872
40.7241779828,-73.9845738076
40.7241587641,-73.984584726
40.7241399737,-73.9845964053
40.7241230132,-73.9846071438
40.7241088588,-73.9846111812
40.7240983739,-73.9846104079
40.7240911491,-73.9846036109
40.7240854727,-73.9845920619
40.7240808957,-73.9845782961
40.7240808023,-73.9845624855
40.7240839103,-73.9845478112
40.724088908,-73.9845435345
40.7240944012,-73.9845478662
40.7240999848,-73.9845616842
40.7240983019,-73.9845753114
40.7240925105,-73.9845898732
40.7240861528,-73.9846000788
40.7240808354,-73.9846068724
40.7240738792,-73.9846113232
40.7240664809,-73.9846067202
40.7240618687,-73.98460425
40.724060291,-73.9846036877
40.7240613029,-73.9845988898
40.7240629662,-73.9845905274
40.7240646201,-73.9845814931
40.7240657026,-73.9845755234
40.7240661663,-73.9845713118
40.7240685134,-73.984567129
40.724071762,-73.9845624531
40.7240757039,-73.9845586716
40.7240816202,-73.9845564026
40.7240871549,-73.9845533159
40.7240914794,-73.9845498943
40.7240934641,-73.9845454011
40.7240922576,-73.9845376549
40.7240911745,-73.9845315213
40.7240893788,-73.9845250202
40.7240867779,-73.9845201459
40.724083523,-73.984515154
40.7240792511,-73.9845082277
40.7240751007,-73.9845029483
40.7240741518,-73.9845037741
40.7240819587,-73.9845089413
40.7240909598,-73.9845144693
40.7240998614,-73.984517353
40.7241093896,-73.9845184313
40.72411887,-73.9845204839
40.7241287155,-73.9845237126
40.7241372449,-73.9845264478
40.7241440133,-73.984527286
40.7241499731,-73.9845269699
40.7241537848,-73.984524303
40.7241565994,-73.9845216609
40.7241563312,-73.9845186493
40.7241530903,-73.9845144202
40.7241488116,-73.9845092224
40.7241433347,-73.9845052766
40.7241394022,-73.9845030642
40.7241393022,-73.9845081194
40.7241417524,-73.9845182035
40.7241437787,-73.9845287007
40.7241434465,-73.984535902
40.7241428148,-73.9845418288
40.7241435211,-73.9845489384
40.724146677,-73.9845629387
40.7241515387,-73.9845792081
40.7241567023,-73.9845954046
40.7241596452,-73.9846098761
40.7241633029,-73.9846210281
40.7241701601,-73.9846258559
40.72417914,-73.9846234932
40.7241885745,-73.9846157648
40.7241969222,-73.9846042863
40.7242044796,-73.9845920787
40.724210277,-73.9845803985
40.7242141935,-73.9845711349
40.7242161535,-73.9845660676
40.7242166401,-73.9845618409
40.7242171932,-73.9845578569
40.7242177749,-73.9845528815
40.7242186439,-73.9845469342
40.7242172049,-73.9845376302
40.7242135953,-73.9845309077
40.7242107917,-73.984526948
40.7242100692,-73.9845251401
40.7242086072,-73.9845254181
40.7242051273,-73.9845292886
40.7241997603,-73.9845370938
40.7241920961,-73.9845473469
40.7241816266,-73.9845518133
40.7241693784,-73.9845554395
40.7241573587,-73.9845556976
40.7241484658,-73.9845511833
40.7241433848,-73.9845440801
40.7241430928,-73.9845413665
40.7241439752,-73.9845412288
40.7241440202,-73.9845428842
40.7241435862,-73.9845454551
40.7241423951,-73.9845473445
40.7241431414,-73.9845493518
40.7241460024,-73.9845579648
40.7241454694,-73.9845768657
40.7241450843,-73.9845840201
40.7241473293,-73.9845858977
40.7241512321,-73.9845840344
40.7241522892,-73.9845831632
40.724147987,-73.9845882353
40.724142799,-73.9845878599
40.724137771,-73.9845862156
40.7241289866,-73.9845852578
40.7241183914,-73.984588905
40.7241068788,-73.9845956107
40.7240951302,-73.9846040922
40.7240781418,-73.9846093955
40.724078751,-73.9846070513
40.7240819133,-73.9846051443
40.7240885361,-73.9846035751
40.724097166,-73.9846027154
40.7241048797,-73.9846021511
40.7241121169,-73.9846007834
40.7241199874,-73.9846005366
40.7241284189,-73.9846021514
40.7241367509,-73.9846045887
40.7241659074,-73.9846225833
40.7241682753,-73.9846300534
40.7241710578,-73.9846369938
40.724173572,-73.9846443354
40.7241756646,-73.9846526887
40.7241780651,-73.9846653288
40.7241762969,-73.9846815844
40.7241712686,-73.9846956862
40.7241657894,-73.9847034087
40.7241613922,-73.9847049575
40.7241570957,-73.9847002227
40.7241488562,-73.9846917537
40.7241318961,-73.9846869699
40.7241079438,-73.9846925127
40.7240809263,-73.984704767
40.7240541117,-73.9847196471
40.7240296643,-73.9847298217
40.7240081655,-73.9847333475
40.7239889604,-73.9847318757
40.7239729724,-73.9847283474
40.723960515,-73.9847243936
40.7239506431,-73.9847211674
40.7239423966,-73.9847194597
40.7239387637,-73.9847174346
40.7239418173,-73.9847097863
40.7239493165,-73.9846929888
40.7239590686,-73.9846694783
40.7239698386,-73.9846431741
40.7239826579,-73.9846206278
40.7239961446,-73.9846027372
40.7240082311,-73.9845890253
40.724014653,-73.9845769952
40.7240123579,-73.9845642442
40.7240173897,-73.9845313671
40.7242279591,-73.9841019643
40.7242098151,-73.9841382341
40.7242008091,-73.9841644761
40.724192778,-73.9841929932
40.7241878915,-73.9842217825
40.7241845572,-73.9842466974
40.724181737,-73.9842662632
40.7241779046,-73.9842792878
40.7241734304,-73.9842987786
40.7241681093,-73.9843183253
40.7241649514,-73.9843371639
40.7241645142,-73.9843547737
40.7241650629,-73.9843723944
40.7241656833,-73.9843903345
40.7241633173,-73.9844163234
40.7241597267,-73.9844456606
40.7241627086,-73.9844646236
40.7241677315,-73.9844796703
40.7241702159,-73.9844859253
40.7241715576,-73.9844862437
40.7241702976,-73.9844865142
40.7241664986,-73.9844866374
40.7241609731,-73.9844870744
40.7241549313,-73.9844877186
40.7241486829,-73.9844889
40.7241430089,-73.984489061
40.7241369267,-73.9844936914
40.7241312111,-73.9844991748
40.724127808,-73.9845031473
40.7241259725,-73.9845058373
40.7241245485,-73.9845068987
40.724117915,-73.9845038115
40.7241116141,-73.9844998035
40.7241068752,-73.9844993604
40.7241039777,-73.9844998677
40.7241038232,-73.9844990541
40.724104841,-73.9844972141
40.7241056652,-73.9844957954
40.7241062248,-73.9845022654
40.7241064922,-73.9845144729
40.7241059906,-73.9845308466
40.7241045296,-73.9845468154
40.7241037469,-73.9845582143
40.7241047513,-73.984564136
40.7241035662,-73.9845677579
40.7241013006,-73.9845700413
40.7240983957,-73.9845710108
40.7240963669,-73.9845681266
40.7241021106,-73.9845609728
40.7241139071,-73.9845514813
40.7241155575,-73.9845523313
40.7241071543,-73.9845627107
40.7240899856,-73.9845774127
40.7240682947,-73.9845937148
40.7240453211,-73.9846101437
40.7240234663,-73.9846226629
40.7240051357,-73.984630253
40.7239922027,-73.9846368699
40.723986003,-73.984634076
40.7239825141,-73.9846157909
40.7239805219,-73.9845845425
40.7239817122,-73.9845523086
40.7239881426,-73.9845416982
40.7239956817,-73.9845479146
40.7240025776,-73.9845666441
