_lat,_lon
40.7220018685,-73.9793587504
40.7220090134,-73.9793651142
40.7220157671,-73.97937213
40.7220217239,-73.9793788477
40.7220344005,-73.9793904065
40.7220404954,-73.9793966756
40.722047396,-73.9794045671
40.7220541886,-73.9794131678
40.7220617188,-73.9794222655
40.7220700816,-73.9794326777
40.7220787264,-73.9794452808
40.7220875211,-73.9794602215
40.7220968424,-73.9794771436
40.7221068797,-73.9794963876
40.7221165579,-73.9795170734
40.7221249213,-73.9795380007
40.7221317767,-73.9795600231
40.7221374066,-73.9795826202
40.7221418635,-73.9796039866
40.7221444054,-73.9796233974
40.7221452306,-73.9796421198
40.7221446258,-73.9796599214
40.7221430575,-73.9796770286
40.7221414996,-73.9796941494
40.7221404826,-73.9797109294
40.722139868,-73.9797277053
40.7221398375,-73.9797445843
40.7221412027,-73.9797607321
40.7221443607,-73.9797762858
40.7221483448,-73.9797921345
40.7221526467,-73.9798089015
40.7221563072,-73.9798267808
40.7221589102,-73.9798422095
40.7221623552,-73.9798508738
40.7221665329,-73.9798529738
40.722171346,-73.9798502791
40.7221769244,-73.979843362
40.7221830394,-73.9798352324
40.7221902054,-73.9798320678
40.7222014659,-73.979834914
40.7222150833,-73.9798449216
40.7222285508,-73.9798579856
40.7222412638,-73.9798705113
40.7222546583,-73.9798826407
40.7222691679,-73.979894828
40.7222846068,-73.9799073286
40.7223011926,-73.9799194426
40.7223183816,-73.9799306366
40.7223350783,-73.9799403543
40.7223508283,-73.9799482767
40.7223648756,-73.9799542972
40.7223763419,-73.9799575596
40.7223849904,-73.9799577722
40.7223910428,-73.9799550156
40.7223963951,-73.9799495374
40.7224028671,-73.9799451571
40.7224127302,-73.9799452105
40.7224251173,-73.9799488342
40.7224389752,-73.9799533016
40.7224519416,-73.9799561767
40.7224635022,-73.9799552718
40.7224745697,-73.9799513106
40.7224848302,-73.9799453045
40.7224942943,-73.9799380942
40.7225043969,-73.9799297198
40.7225151149,-73.9799209598
40.7225271914,-73.9799114034
40.7225401102,-73.9799008428
40.7225527478,-73.9798894032
40.7225646969,-73.979878869
40.7225772937,-73.9798703384
40.7225912803,-73.9798622929
40.7226065313,-73.9798520767
40.7226216912,-73.9798395919
40.7226342972,-73.9798281229
40.7226454467,-73.9798193668
40.7226553684,-73.9798124988
40.7226632199,-73.9798060393
40.7226702299,-73.9797978127
40.7226773222,-73.9797869521
40.7226858661,-73.9797746371
40.7226959398,-73.9797625721
40.722709457,-73.9797519644
40.7227228396,-73.9797425784
40.7227371853,-73.9797347239
40.7227545031,-73.9797298104
40.7227732933,-73.9797266861
40.7227916377,-73.9797259097
40.7228103205,-73.9797275579
40.7228290378,-73.9797307906
40.7228474666,-73.9797348736
40.7228660664,-73.9797381025
40.722883311,-73.9797412517
40.7228981388,-73.9797449649
40.7229111309,-73.9797493245
40.7229237428,-73.9797531758
40.7229363559,-73.9797574229
40.7229497264,-73.9797612825
40.7229636451,-73.9797636055
40.7229754145,-73.9797623001
40.7229834874,-73.9797574635
40.722988558,-73.9797515824
40.7229915099,-73.9797423454
40.7229949644,-73.9797293402
40.7229999854,-73.9797153984
40.7230042157,-73.9796983753
40.7230096465,-73.9796815369
40.7230175786,-73.9796680627
40.7230295112,-73.9796579952
40.7230447555,-73.9796510478
40.7230630248,-73.9796456776
40.7230815914,-73.9796401863
40.7231001735,-73.9796342071
40.7231198038,-73.9796270335
40.7231393505,-73.9796200709
40.7231592403,-73.9796132353
40.7231779857,-73.9796061402
40.7231952561,-73.979599249
40.7232112346,-73.9795920483
40.7232267124,-73.9795850271
40.7232401569,-73.9795781749
40.7232513426,-73.9795709083
40.7232616418,-73.9795626982
40.723270703,-73.9795544984
40.7232774359,-73.9795449413
40.7232837442,-73.9795342056
40.723289289,-73.9795220218
40.7232947176,-73.9795089632
40.7233006966,-73.9794962272
40.7233075176,-73.9794835422
40.7233145279,-73.9794728905
40.7233221092,-73.9794645129
40.7233312996,-73.9794573692
40.7233424212,-73.9794513391
40.7233546962,-73.979445997
40.7233677482,-73.9794407583
40.7233808832,-73.9794353164
40.7233936339,-73.9794296995
40.7234058197,-73.979424009
40.7234169016,-73.9794187074
40.7234266148,-73.9794138856
40.7234348553,-73.9794092727
40.7234417275,-73.9794046711
40.723448723,-73.9794000302
40.7234572584,-73.9793948825
40.7234664568,-73.9793895655
40.7234764838,-73.9793838959
40.7234878042,-73.9793773089
40.7234999774,-73.9793705621
40.7235126151,-73.9793643334
40.7235258232,-73.9793591197
40.7235390969,-73.979355386
40.7235517674,-73.9793525105
40.7235629347,-73.9793494814
40.7235724746,-73.9793448208
40.7235806625,-73.9793379548
40.7235878915,-73.9793289491
40.7235935131,-73.9793169738
40.7235978961,-73.9793022944
40.7236010447,-73.9792851401
40.7236052959,-73.979267257
40.7236112495,-73.9792496285
40.7236175737,-73.9792319782
40.7236243822,-73.9792188811
40.7236312742,-73.9792093813
40.7236387076,-73.9792024492
40.7236472273,-73.9791971985
40.7236576168,-73.9791923607
40.7236684558,-73.9791880384
40.7236782191,-73.9791833519
40.7236868098,-73.9791775341
40.7236955822,-73.9791708964
40.7237061204,-73.9791630918
40.7237183859,-73.9791546182
40.7237302037,-73.9791465162
40.7237405663,-73.9791380177
40.7237504783,-73.9791277069
40.7237622162,-73.9791139308
40.7237746714,-73.9790961107
40.7237890125,-73.9790772962
40.723804692,-73.9790592171
40.7238205359,-73.9790435379
40.7238362468,-73.9790286051
40.7238506225,-73.9790121513
40.7238634262,-73.9789947598
40.7238756738,-73.97897727
40.7238879147,-73.9789600433
40.7239001278,-73.9789446438
40.7239109828,-73.9789314276
40.7239186811,-73.9789195324
40.7239252956,-73.9789073492
40.7239330803,-73.978895652
40.7239429687,-73.9788853959
40.7239548232,-73.9788775269
40.7239710558,-73.9788750838
40.7239922892,-73.9788763993
40.7240153386,-73.9788795267
40.724038407,-73.9788826194
40.7240609025,-73.9788847361
40.7240818197,-73.9788854697
40.7241011416,-73.9788850748
40.7241176254,-73.9788856198
40.7241319856,-73.9788868567
40.7241461725,-73.9788880435
40.7241607947,-73.9788884468
40.7241754911,-73.9788874603
40.7241896684,-73.9788849176
40.7242028063,-73.9788806461
40.7242144122,-73.978875228
40.7242250259,-73.9788689892
40.7242352237,-73.978862646
40.7242446597,-73.9788576519
40.724254875,-73.97885367
40.7242654313,-73.9788506549
40.7242742764,-73.9788485207
40.7242813444,-73.9788453089
40.7242899603,-73.9788382744
40.724301069,-73.9788271426
40.7243136475,-73.9788144964
40.7243287069,-73.9788029028
40.7243462704,-73.978792411
40.7243645547,-73.9787821557
40.7243811827,-73.9787705953
40.7243958766,-73.9787577327
40.7244099612,-73.9787437818
40.7244233079,-73.9787302204
40.7244353444,-73.9787185254
40.7244466092,-73.9787105451
40.7244579397,-73.9787049306
40.7244703825,-73.978700953
40.7244842577,-73.9786982965
40.724499165,-73.9786951579
40.7245133847,-73.9786920469
40.7245257444,-73.9786877855
40.7245375999,-73.9786819297
40.7245502423,-73.9786753119
40.7245643429,-73.9786681415
40.7245792155,-73.9786603003
40.7245931838,-73.9786520367
40.7246059869,-73.978642681
40.7246181361,-73.9786321326
40.7246293936,-73.9786200671
40.724640319,-73.9786065945
40.724649692,-73.9785937932
40.7246586672,-73.9785824316
40.7246693708,-73.9785733649
40.7246810136,-73.9785661257
40.7246936664,-73.9785594363
40.7247078208,-73.978552117
40.724721877,-73.978544953
40.7247357775,-73.978538189
40.7247505577,-73.9785319627
40.724764916,-73.9785274194
40.7247776671,-73.9785247323
40.7247898811,-73.978522989
40.7248028847,-73.9785209049
40.7248161858,-73.9785178452
40.7248281795,-73.9785137207
40.7248391638,-73.9785089506
40.7248491643,-73.9785047724
40.7248611646,-73.9785035574
40.7248752948,-73.9785063685
40.7248887296,-73.9785103566
40.7249000391,-73.9785137771
40.7249107312,-73.9785149279
40.7249220752,-73.97851124
40.7249333763,-73.9785034047
40.7249440251,-73.9784928138
40.7249533552,-73.9784812051
40.7249609741,-73.978469603
40.7249664587,-73.9784566713
40.7249706853,-73.9784418071
40.72497478,-73.9784258075
40.7249788309,-73.9784103389
40.7249827058,-73.9783962857
40.7249887212,-73.9783829508
40.724997413,-73.978370679
40.7250081345,-73.9783595403
40.7250199815,-73.9783500198
40.7250358194,-73.9783471868
40.7250554149,-73.9783497804
40.7250747129,-73.9783516432
40.7250916518,-73.9783481616
40.7251078355,-73.9783385763
40.7251243522,-73.9783249403
40.7251406564,-73.9783111386
40.7251553967,-73.9782982154
40.7251683535,-73.9782876806
40.7251817815,-73.9782766081
40.7251955572,-73.9782635579
40.7252083247,-73.9782490203
40.7252214255,-73.9782329283
40.7252337136,-73.9782175809
40.7252459652,-73.9782029694
40.7252596116,-73.978188841
40.7252739411,-73.9781762961
40.7252882248,-73.9781652892
40.7253022008,-73.9781550666
40.7253159086,-73.9781450582
40.7253291769,-73.9781351119
40.7253420253,-73.9781253093
40.7253544059,-73.9781157317
40.7253666632,-73.9781060845
40.725378297,-73.9780959294
40.7253888753,-73.9780852262
40.7253984025,-73.9780740216
40.7254068942,-73.9780624146
40.7254133534,-73.9780520279
40.7254189321,-73.9780434586
40.7254241167,-73.9780357113
40.7254294119,-73.9780279023
40.7254359839,-73.9780191708
40.7254438801,-73.9780087965
40.7254513053,-73.9779984533
40.7254560901,-73.9779900998
40.7254579732,-73.977981299
40.725458197,-73.9779720109
40.7254555546,-73.9779606262
40.7254502663,-73.9779464721
40.725445062,-73.9779327837
40.7254404613,-73.9779180808
40.7254388276,-73.9779028474
40.7254418922,-73.9778892901
40.7254501191,-73.9778780217
40.7254630298,-73.97786927
40.725478401,-73.9778618272
40.7254946407,-73.9778548938
40.7255103384,-73.9778483968
40.7255236681,-73.9778424777
40.7255350869,-73.9778372191
40.7255450913,-73.9778320014
40.7255540933,-73.9778268488
40.7255628379,-73.9778228219
40.7255733371,-73.9778188912
40.7255849116,-73.9778148019
40.7255958142,-73.9778096741
40.7256048589,-73.9778022041
40.725611582,-73.9777913557
40.7256161192,-73.9777776961
40.7256191766,-73.9777611333
40.7256225104,-73.9777440558
40.7256267894,-73.9777290061
40.7256323572,-73.9777175763
40.7256425203,-73.9777102027
40.7256600592,-73.9777073098
40.7256838208,-73.9777077702
40.7257095536,-73.9777083627
40.7257330109,-73.9777062989
40.7257524345,-73.9777026098
40.7257664729,-73.9776980143
40.7257777467,-73.9776948937
40.7257885601,-73.9776915696
40.7258035779,-73.9776870121
40.7258212939,-73.9776812221
40.7258414856,-73.9776755179
40.7258633757,-73.9776702441
40.7258861724,-73.9776658116
40.7259080988,-73.9776610906
40.7259286045,-73.9776558661
40.7259476534,-73.9776503739
40.7259648737,-73.9776438695
40.7259801636,-73.977636738
40.7259954858,-73.9776292028
40.7260087648,-73.9776219134
40.7260210322,-73.9776151113
40.7260338861,-73.9776085258
40.7260472467,-73.9776024216
40.7260618715,-73.9775991536
40.7260789363,-73.9776023418
40.7260982653,-73.9776121231
40.726117262,-73.9776221815
40.7261329995,-73.9776286291
40.7261466723,-73.9776305655
40.7261600973,-73.9776283919
40.726173956,-73.9776227997
40.7261866263,-73.9776143488
40.7261978127,-73.9776035119
40.7262065011,-73.9775915017
40.7262127846,-73.9775794402
40.7262173716,-73.9775646875
40.7262217921,-73.9775469577
40.7262268595,-73.9775274876
40.726232195,-73.9775061702
40.7262373704,-73.9774841689
40.7262430371,-73.9774610208
40.7262500345,-73.9774368741
40.7262585148,-73.9774120515
40.7262675234,-73.9773892607
40.7262758417,-73.9773702501
40.7262822313,-73.9773553034
40.7262884091,-73.9773414313
40.7262948665,-73.9773262266
40.7263013679,-73.9773096427
40.7263076627,-73.9772935615
40.7263139743,-73.9772779187
40.7263204408,-73.9772628974
40.7263275753,-73.9772486149
40.7263360831,-73.9772345304
40.7263448994,-73.97722147
40.7263525684,-73.9772103389
40.7263602233,-73.977201609
40.7263703756,-73.9771968365
40.7263817582,-73.977195769
40.7263931817,-73.977198961
40.7264055233,-73.9772080122
40.7264178243,-73.9772204601
40.7264290477,-73.9772349648
40.7264384546,-73.9772491662
40.726446339,-73.9772651192
40.7264529298,-73.9772832266
40.7264596482,-73.9773025346
40.7264676988,-73.9773231149
40.7264762636,-73.9773423485
40.72648473,-73.9773574927
40.7264929533,-73.9773688687
40.7265018536,-73.9773793158
40.7265093651,-73.9773915855
40.7265140952,-73.9774057669
40.7265169798,-73.9774206448
40.7265188194,-73.9774351137
40.7265205899,-73.9774485944
40.7265232382,-73.9774629093
40.7265280116,-73.977477583
40.7265323682,-73.9774902594
40.7265389161,-73.9774994693
40.7265491977,-73.9775084726
40.7265620312,-73.977516171
40.7265764219,-73.9775212756
40.7265923862,-73.9775251015
40.726609866,-73.9775291903
40.7266269266,-73.977534997
40.726642894,-73.977541824
40.7266574214,-73.977550767
40.7266692178,-73.9775600522
40.7266784974,-73.977569703
40.7266856944,-73.9775793454
40.7266926042,-73.9775900274
40.7267000339,-73.9776036263
40.726707916,-73.9776190141
40.7267163689,-73.9776357099
40.7267252588,-73.977653235
40.7267348134,-73.977670251
40.7267445362,-73.9776865907
40.7267529436,-73.977701248
40.7267593416,-73.9777126258
40.7267644565,-73.9777236467
40.7267692552,-73.9777365022
40.7267742066,-73.9777512097
40.7267793237,-73.9777672105
40.726783948,-73.9777838265
40.726787678,-73.9777983254
40.7267904893,-73.9778074153
40.7267938674,-73.9778141825
40.726798185,-73.9778217232
40.726804695,-73.9778304604
40.726813129,-73.9778404452
40.7268236273,-73.9778505952
40.7268319167,-73.9778609374
40.7268362041,-73.9778719284
40.7268374431,-73.9778836327
40.7268372594,-73.9778969188
40.7268394618,-73.9779122805
40.7268452092,-73.9779269257
40.7268537238,-73.9779402069
40.7268632552,-73.977952896
40.7268740415,-73.9779648455
40.7268857108,-73.9779762672
40.726897276,-73.9779866069
40.7269080942,-73.9779953734
40.7269188526,-73.978004003
40.7269304994,-73.9780138538
40.7269428157,-73.9780244103
40.7269550548,-73.9780340175
40.7269663886,-73.9780433606
40.7269743318,-73.9780541327
40.7269796829,-73.978066934
40.7269822981,-73.9780822223
40.7269827831,-73.9780982056
40.7269825884,-73.9781137728
40.7269854238,-73.9781455212
40.7269855582,-73.9781609104
40.7269869531,-73.9781804114
40.7269886493,-73.9782017896
40.7269894671,-73.978222286
40.7269899655,-73.9782411259
40.7269908709,-73.9782585233
40.7269912709,-73.978275282
40.7269911388,-73.9782912441
40.7269909024,-73.9783051037
40.7269914568,-73.9783184143
40.7269927985,-73.9783313441
40.7269966171,-73.978345204
40.7270013273,-73.9783591742
40.7270066067,-73.9783730612
40.7270099857,-73.9783879695
40.72701057,-73.9784029958
40.7270085779,-73.9784158872
40.7270041704,-73.9784265553
40.7269989605,-73.9784371908
40.7269938688,-73.9784480055
40.7269907675,-73.9784579286
40.7269883252,-73.9784680046
40.7269867245,-73.9784773933
40.7269831602,-73.9784863331
40.726978724,-73.9784948811
40.7269746756,-73.9785043302
40.7269717033,-73.9785158492
40.7269724253,-73.9785275082
40.7269766572,-73.9785392973
40.7269864529,-73.9785501348
40.7270010074,-73.9785603827
40.7270178301,-73.9785705119
40.727035786,-73.9785835027
40.7270535176,-73.97859962
40.7270691086,-73.9786180556
40.7270813495,-73.9786374923
40.7270907447,-73.9786579503
40.7270965339,-73.9786785415
40.7270996033,-73.978697056
40.7271018934,-73.9787142163
40.7271043571,-73.9787306215
40.7271079958,-73.9787464704
40.7271121971,-73.9787629344
40.7271172196,-73.9787795719
40.7271220368,-73.9787971227
40.7271267845,-73.9788144618
40.7271312444,-73.9788308921
40.727135896,-73.978847532
40.727142538,-73.978863659
40.7271511379,-73.9788777063
40.7271612565,-73.9788887794
40.727172606,-73.9788970795
40.7271821082,-73.9789041455
40.7271916268,-73.9789121538
40.7272019334,-73.9789223752
40.7272112451,-73.9789357671
40.7272192211,-73.9789507792
40.727225631,-73.9789666009
40.7272303987,-73.9789842977
40.7272335889,-73.9790018614
40.7272353914,-73.9790179919
40.72723892,-73.9790340036
40.7272413491,-73.9790472646
40.7272442838,-73.9790582078
40.7272471803,-73.9790699763
40.7272496545,-73.9790830674
40.7272513094,-73.9790960331
40.7272532574,-73.9791115531
40.7272571989,-73.9791293676
40.7272619825,-73.9791474358
40.7272700117,-73.9791668679
40.7272816014,-73.9791864429
40.7272947568,-73.9792062696
40.7273083231,-73.9792264627
40.7273217245,-73.9792472869
40.7273331933,-73.9792674394
40.7273437322,-73.9792879615
40.7273534596,-73.9793100351
40.7273615567,-73.9793308214
40.7273689703,-73.9793469755
40.7273764126,-73.9793569754
40.7273913747,-73.9793660458
40.7273979729,-73.9793626576
40.7274046827,-73.9793628505
40.7274105677,-73.9793639618
40.7274155295,-73.9793652797
40.7274217155,-73.9793676452
40.7274290955,-73.9793702727
40.7274372689,-73.9793734404
40.7274458407,-73.9793787623
40.7274589022,-73.9793980264
40.7274636402,-73.9794157955
40.7274664196,-73.9794330125
40.7274676665,-73.9794510706
40.7274681977,-73.9794692036
40.7274673942,-73.9794853179
40.7274664554,-73.9795011548
40.727465625,-73.9795173869
40.7274662909,-73.9795352543
40.7274703031,-73.9795573479
40.7274777914,-73.9795820615
40.7274876343,-73.9796048507
40.7274994904,-73.9796253064
40.7275118371,-73.9796455104
40.7275228291,-73.9796669191
40.7275327793,-73.979690221
40.7275420141,-73.9797141704
40.7275509206,-73.9797369457
40.7275597883,-73.9797574195
40.7275694981,-73.9797777774
40.7275788105,-73.9797963999
40.7275874375,-73.97981248
40.7275964414,-73.9798283583
40.7276059778,-73.9798450385
40.7276143875,-73.9798630402
40.7276224264,-73.9798808982
40.7276299035,-73.9798989788
40.7276372003,-73.9799180266
40.7276441482,-73.9799377324
40.7276503809,-73.9799580022
40.7276549003,-73.9799768527
40.7276580511,-73.9799943292
40.7276611419,-73.9800116017
40.72766514,-73.9800281589
40.7276703254,-73.9800436797
40.7276781308,-73.980057555
40.7276888868,-73.9800718615
40.7277018352,-73.9800866982
40.7277140084,-73.9801014237
40.727724868,-73.9801159928
40.727733589,-73.9801300446
40.7277403575,-73.9801438952
40.7277447292,-73.9801566032
40.7277461904,-73.9801671945
40.7277481457,-73.980176902
40.7277502617,-73.9801877408
40.7277511152,-73.9802004049
40.7277532715,-73.9802166514
40.7277575465,-73.9802351172
40.7277633668,-73.9802527678
40.7277687899,-73.9802708265
40.7277749757,-73.9802896325
40.7277808092,-73.980309357
40.7277869641,-73.9803295094
40.7277908063,-73.9803478006
40.7277912515,-73.9803623097
40.7277907709,-73.9803763266
40.7277907555,-73.9803920852
40.727791398,-73.9804087476
40.7277928767,-73.9804254537
40.7277949873,-73.9804424118
40.7277983847,-73.9804610233
40.7278026793,-73.9804805851
40.7278074095,-73.9804996938
40.7278142008,-73.9805176903
40.7278233882,-73.9805334049
40.7278311656,-73.98054505
40.7278375012,-73.980553039
40.7278432098,-73.9805605666
40.727850646,-73.9805685079
40.7278579786,-73.9805757667
40.7278655415,-73.9805833531
40.7278726151,-73.9805921032
40.7278783004,-73.9806031771
40.7278831263,-73.98061656
40.7278898496,-73.9806329364
40.7278982436,-73.9806515609
40.7279068677,-73.9806711818
40.727914237,-73.980689855
40.7279204801,-73.9807083026
40.727927405,-73.9807276224
40.7279350324,-73.980744856
40.7279435327,-73.9807584011
40.7279509453,-73.9807695094
40.7279586214,-73.9807794511
40.7279666062,-73.980790133
40.7279741478,-73.9808009504
40.7279828014,-73.9808125627
40.7279922049,-73.980824975
40.7280007612,-73.9808371577
40.7280098397,-73.9808495311
40.7280188411,-73.9808615088
40.7280262399,-73.9808739337
40.7280324772,-73.9808869609
40.7280367218,-73.980899742
40.7280414923,-73.9809253993
40.7280409572,-73.9809385659
40.7280451441,-73.9809679985
40.728047811,-73.9809850491
40.7280509646,-73.9810027982
40.7280543241,-73.981021084
40.7280587157,-73.9810393409
40.7280656292,-73.9810573932
40.7280745526,-73.9810735743
40.728084123,-73.9810882796
40.7280934971,-73.9811026151
40.7281018339,-73.9811172447
40.7281105252,-73.9811328871
40.7281185903,-73.9811483057
40.7281273722,-73.9811625456
40.7281386244,-73.9811760991
40.7281518005,-73.9811893584
40.7281642554,-73.9812017599
40.7281742822,-73.9812131124
40.7281826554,-73.9812237918
40.7281899484,-73.9812341215
40.7281967842,-73.9812455384
40.7282028238,-73.9812585292
40.7282075382,-73.9812724609
40.7282136253,-73.9812875476
40.7282214712,-73.9813045157
40.7282302858,-73.9813210014
40.7282396551,-73.9813372265
40.7282491418,-73.9813530487
40.7282594942,-73.9813694221
40.7282698076,-73.9813863097
40.7282799646,-73.9814041533
40.7282896275,-73.9814224759
40.7282988923,-73.9814414468
40.728308445,-73.9814614264
40.7283184331,-73.9814807531
40.7283284751,-73.9814998415
40.7283372372,-73.9815183906
40.7283434419,-73.9815358544
40.7283468022,-73.9815529423
40.7283478546,-73.9815709193
40.7283477663,-73.9815867722
40.7283471174,-73.9815980902
40.7283466057,-73.9816054194
40.7283467668,-73.9816104525
40.7283480049,-73.9816140154
40.7283492915,-73.9816176468
40.7283513457,-73.9816225679
40.7283546982,-73.9816293968
40.7283601631,-73.9816378221
40.7283673992,-73.9816471025
40.7283744173,-73.9816551163
40.7283803383,-73.9816624092
40.7283848045,-73.9816696431
40.7283876986,-73.9816776729
40.7283894652,-73.9816874457
40.7283909596,-73.981698962
40.7283930987,-73.9817126729
40.7283955605,-73.9817289955
40.7283982886,-73.9817471034
40.7284015809,-73.9817651916
40.7284062728,-73.9817816478
40.7284126489,-73.9817950783
40.7284207862,-73.9818061545
40.728430925,-73.9818178455
40.7284426,-73.9818305777
40.7284548413,-73.9818422209
40.7284664065,-73.9818533808
40.7284783008,-73.9818661369
40.7284885288,-73.9818798586
40.7284967462,-73.9818957185
40.7285025774,-73.9819131481
40.7285066048,-73.9819299343
40.7285103646,-73.9819446436
40.728515007,-73.9819603356
40.7285205067,-73.9819780226
40.7285259293,-73.981997781
40.7285309747,-73.9820190118
40.7285348483,-73.9820409949
40.7285386353,-73.9820628123
40.7285427626,-73.9820838078
40.7285474879,-73.9821023795
40.7285528133,-73.9821167248
40.7285584825,-73.9821281205
40.7285660743,-73.9821394002
40.7285747648,-73.9821524179
40.7285830191,-73.9821668274
40.7285898247,-73.9821835802
40.728594422,-73.9821992746
40.7285971069,-73.9822130413
40.7285988099,-73.9822248881
40.7286003104,-73.9822332989
40.7286025887,-73.9822392449
40.7286054116,-73.9822475216
40.7286088098,-73.9822585946
40.7286137946,-73.9822706495
40.7286196537,-73.9822839782
40.7286250988,-73.9822961995
40.7286289237,-73.982306085
40.7286314187,-73.9823140078
40.728634391,-73.9823221617
40.7286398434,-73.9823326515
40.7286478711,-73.9823435507
40.7286603756,-73.9823525506
40.7286757951,-73.9823604425
40.7286913194,-73.9823677499
40.728706351,-73.9823769731
40.728719122,-73.982388052
40.7287284171,-73.9823998185
40.7287348511,-73.9824124012
40.7287414031,-73.9824249938
40.728748232,-73.9824359002
40.7287561457,-73.9824441882
40.728764346,-73.9824497636
40.7287738029,-73.9824536905
40.728784555,-73.982457963
40.7287960628,-73.9824642501
40.7288079097,-73.9824730507
40.7288198219,-73.9824839636
40.7288316042,-73.9824974403
40.7288432467,-73.9825144488
40.7288529668,-73.9825336806
40.728860429,-73.9825538554
40.7288669154,-73.9825746504
40.7288732919,-73.9825958959
40.7288798732,-73.9826156265
40.7288870999,-73.9826324572
40.7288956575,-73.982648475
40.7289038004,-73.9826626794
40.7289101995,-73.9826760984
40.7289149434,-73.982688161
40.7289196544,-73.9827001685
40.7289245332,-73.9827151016
40.7289294614,-73.9827322529
40.7289338782,-73.9827489421
40.7289383705,-73.9827658665
40.7289432124,-73.9827842922
40.7289490792,-73.9828014572
40.7289561865,-73.9828174354
40.7289640451,-73.9828327325
40.7289718271,-73.9828481637
40.7289788514,-73.9828641491
40.7289840528,-73.9828824123
40.7289883518,-73.9829021194
40.728993279,-73.9829222677
40.7289984306,-73.9829416036
